F1,F2,F3,F4,F6,F7
56.428818,-2.3586352,-0.171947,4.6855054,2.4975982,126.33052
260.00034,1.9013174,-1.020185,12.627941,17.754267,1203.8414
1073.3315,-5.0904846,-0.4625373,36.911785,32.78399,7691.7925
13.89212,2.1637647,-0.17365408,-5.889688,4.888967,-15.745107
963.17535,-4.1435394,-0.5380378,33.622845,30.748346,6813.0757
24.032745,-1.422929,-1.4752784,-0.04278326,-2.072329,21.739006
230.15564,2.1578596,-1.0406241,11.736862,17.202784,965.7699
11.713387,1.6000106,-0.44750452,-5.0160937,4.3633,-3.111668
12.632172,1.3716133,-0.5641494,-4.6469646,3.7552066,-1.2748516
30.516087,-1.7702401,-1.1806245,1.1207452,-1.2669663,41.828796
11.711178,1.6006267,-0.4471135,-5.0171485,4.365175,-3.1165133
96.02501,-3.0700772,1.3297143,9.8779125,8.378107,256.44122
38.72377,0.5516393,1.6749635,-6.0040164,10.073351,-68.40079
95.99266,0.2445066,0.50830317,-11.239445,10.639566,-235.0996
26.597311,1.2937391,1.1810269,-5.817001,8.4176235,-44.973263
82.42543,0.20545936,0.82869196,-9.904285,10.595591,-190.3807
11.851543,1.5640705,-0.4677348,-4.956533,4.2618566,-2.8250535
55.477913,-2.3415492,-0.20801115,4.560803,2.3563704,123.2059
514.83777,1.1321104,-1.0498786,-27.517262,21.127863,-2913.3506
40.735397,-2.0766623,-0.76711416,2.6275601,0.16693258,74.76289
459.2493,0.18848395,-0.8835273,18.576977,21.436335,2793.2527
12.482677,1.4084699,-0.54568624,-4.7062507,3.8522305,-1.5717182
17.457186,1.9924371,0.35737276,-5.8600936,6.005573,-25.142601
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
32.99642,0.8427503,1.6315846,-5.8369937,9.7819,-58.280678
108.376236,-3.2919981,1.7981324,11.497585,10.212427,297.02658
221.396,2.2331579,-1.0466285,11.47533,17.040918,895.89404
272.36823,1.7949903,-1.0116706,12.997204,17.982874,1302.5002
39.637527,-2.0569422,-0.80874586,2.4835973,0.003888607,71.15535
51.17131,-2.264167,-0.3713374,3.9960618,1.7167945,109.05467
40.668243,-2.0754588,-0.76965857,2.6187558,0.15696096,74.54222
11.529274,2.2074974,-0.5783715,-5.906585,4.2611346,-9.825416
56.666008,-2.3628962,-0.16295385,4.7166066,2.5328193,127.10991
16.372604,2.071081,0.26043367,-5.8581424,5.725471,-22.957806
351.92444,1.1110761,-0.9571357,15.37257,19.452997,1937.1207
680.8697,-1.716675,-0.7316413,25.19389,25.53155,4561.1206
96.95828,-3.0868437,1.365107,10.000294,8.51671,259.5079
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
17.592373,0.06364131,-1.0296502,-2.5356402,0.8541274,8.153267
11.944033,1.5412672,-0.47915888,-4.9198527,4.2018266,-2.6413786
21.58922,1.6732538,0.73034525,-5.8351207,7.100759,-34.238514
98.60213,0.2516477,0.4559121,-11.4686165,10.658136,-245.13638
12.066666,1.5110338,-0.49430418,-4.871225,4.122236,-2.397854
93.80349,-3.0301573,1.2454629,9.586592,8.048189,249.14146
12.235573,1.4693906,-0.5151639,-4.8042407,4.012611,-2.0624313
23.05731,1.566654,0.8615937,-5.8375125,7.480121,-37.201633
12.084568,1.5066202,-0.49651575,-4.864124,4.1106133,-2.3622963
292.83002,1.6190641,-0.997663,13.608173,18.360926,1465.7241
197.12311,2.4418333,-1.0632758,10.750599,16.592371,702.26904
27.473112,1.2231805,1.2606206,-5.806892,8.6539135,-47.01578
11.682739,2.2046564,-0.55208635,-5.9054904,4.301912,-10.209889
196.71825,2.445299,-1.0635428,10.738522,16.584879,699.03937
14.966265,0.762264,-0.79380846,-3.663858,2.3671107,3.1921225
13.154356,1.242873,-0.6286454,-4.4398894,3.4162927,-0.23787367
41.214302,0.4207418,1.6952081,-6.069576,10.207567,-72.96675
25.882538,-1.5220196,-1.391211,0.28918886,-1.8425469,27.470924
162.64511,0.42069983,-0.65737677,-16.576649,11.303064,-518.3771
209.0018,2.3397214,-1.0551276,11.105263,16.811884,797.0255
35.912254,0.6853864,1.656611,-5.907001,9.946184,-63.78435
26.90545,-1.5768158,-1.3447213,0.47276354,-1.7154813,30.640606
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
11.908596,1.5500038,-0.4747815,-4.933908,4.2248254,-2.7117505
205.49088,2.36989,-1.0575385,11.000446,16.747004,769.01874
12.22694,2.1945837,-0.45887232,-5.9015975,4.44651,-11.573286
12.317341,1.4492328,-0.5252652,-4.7718177,3.959538,-1.9000516
54.479637,-0.068840265,1.6706147,-6.747997,10.699606,-98.82512
114.65517,-3.404812,2.0362496,12.320963,11.144922,317.6588
50.76506,-0.057575464,1.7652497,-6.359821,10.681189,-89.56857
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
45.844215,-2.1684544,-0.5733638,3.2974992,0.9256568,91.55014
419.73816,0.5281522,-0.9106879,17.397228,20.70611,2478.0715
12.722654,2.1854093,-0.3739648,-5.8980517,4.5782275,-12.815208
273.66125,0.6817014,-1.7435737,-22.906116,13.345331,-1123.4219
155.07608,0.4018247,-0.55441046,-16.058613,11.195459,-481.6267
11.48435,2.208328,-0.5860667,-5.9069057,4.2491975,-9.7128525
61.96141,0.04347205,1.3861833,-7.742557,10.608019,-119.58707
17.01463,0.21733832,-0.97776365,-2.7838473,1.1869864,7.0618095
12.164909,1.4868114,-0.50643873,-4.8322635,4.0584702,-2.202753
219.67822,0.55758643,-1.2897773,-20.051014,12.270746,-817.62256
11.910885,1.5494401,-0.47506285,-4.933,4.2233424,-2.7072108
91.94354,-2.9967396,1.1749291,9.342691,7.771974,243.0298
21.46971,-0.98085713,-1.3941483,-0.8594146,-1.3973908,15.49239
156.46457,-0.45304322,0.70794535,12.224514,14.882135,476.33997
45.417423,-2.1607878,-0.58954763,3.2415338,0.8622794,90.14775
68.82701,-2.5813992,0.29824686,6.3113294,4.338884,167.07024
12.160534,1.48789,-0.50589705,-4.8339972,4.061314,-2.2114491
12.182899,1.4823768,-0.5086608,-4.82513,4.0467954,-2.1670299
359.23547,0.85556006,-1.86659,-25.647144,15.702204,-1701.0201
195.26782,2.4577768,-1.0645499,10.695206,16.55807,687.4695
12.1574745,1.4886463,-0.50552034,-4.835212,4.0632987,-2.2175245
14.476027,0.89268184,-0.74978304,-3.874475,2.6495538,2.2659817
49.194572,-2.2286522,-0.44630384,3.7368436,1.423223,102.55925
376.50397,0.89978004,-0.94025946,16.106426,19.907282,2133.1921
16.741499,0.28999972,-0.9532361,-2.9011893,1.3443427,6.545826
11.043613,2.2164876,-0.6615577,-5.9100623,4.132088,-8.608682
163.94745,0.444309,0.17980433,11.651211,15.304621,506.8628
195.07965,2.4593923,-1.064672,10.689594,16.554605,685.96826
80.58835,-2.792722,0.7442956,7.8536477,6.085588,205.71729
254.71939,1.9467046,-1.0237861,12.470264,17.656702,1161.7155
11.920305,1.547118,-0.47622633,-4.9292636,4.2172284,-2.6885011
11.710409,1.6008403,-0.44697618,-5.0175166,4.365832,-3.1182086
12.1340065,1.4944313,-0.5026231,-4.844518,4.078529,-2.264124
199.57376,2.4207532,-1.0615973,10.823776,16.63766,721.818
96.22577,0.24552894,0.4937005,-11.289631,10.630365,-234.45074
165.88733,0.67693114,0.04289484,11.502598,15.414164,514.7755
616.8337,-1.166199,-0.77552557,23.281979,24.348444,4050.3054
329.32898,1.3053434,-0.9726386,14.697895,19.035395,1756.8768
12.104206,1.5017765,-0.49893904,-4.856336,4.0978723,-2.3233068
10.95722,2.1274517,-0.67069674,-5.787004,4.1097465,-7.097231
24.985342,-1.4739554,-1.4319854,0.12817049,-1.9539971,24.690811
256.82632,1.9285924,-1.0223365,12.533176,17.695642,1178.5223
129.25336,-3.6671002,2.5898767,14.235275,13.312922,365.6276
23.178368,-1.3771574,-1.5141091,-0.19611883,-2.1784635,19.091587
294.30014,1.6064336,-0.9966407,13.65205,18.388147,1477.4513
11.842958,1.5661857,-0.46667337,-4.9599357,4.26743,-2.842101
12.432463,1.4208486,-0.53948355,-4.7261615,3.8848224,-1.6714399
12.303925,1.4525392,-0.52360773,-4.7771373,3.968248,-1.9266944
14.609537,2.1500566,-0.026918888,-5.878036,5.13574,-17.9737
24.76698,-1.4622586,-1.4419093,0.08898592,-1.9811234,24.014168
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
11.750973,1.5895393,-0.45417356,-4.9981284,4.3313622,-3.0291758
141.93353,-2.195597,1.7335458,13.337784,14.06167,417.06778
85.2999,-2.8773758,0.9229722,8.471489,6.7853026,221.19914
12.24818,1.4662836,-0.5167241,-4.7992435,4.0044246,-2.0373926
12.4654255,1.4127214,-0.5435548,-4.7130885,3.8634276,-1.605978
47.821854,0.08993888,1.743628,-6.270557,10.535036,-84.44823
16.478836,2.0633771,0.2699275,-5.858335,5.7529044,-23.171808
11.753099,1.588947,-0.45455122,-4.9971137,4.329555,-3.0245101
485.0702,1.0826719,-1.3017707,-27.445972,19.985163,-2666.5122
51.803284,-2.2755244,-0.34736776,4.078936,1.8106513,111.13129
236.13828,2.1064298,-1.0365195,11.915501,17.313349,1013.4935
112.28659,-3.3622534,1.9464211,12.010359,10.793146,309.8758
76.70988,-2.7230341,0.59719896,7.3450437,5.509584,192.97285
73.49554,-2.6652796,0.4752965,6.923533,5.0322127,182.41075
125.342445,-3.5968325,2.4415574,13.722425,12.732096,352.77655
11.798758,1.5770853,-0.46121454,-4.977466,4.2961144,-2.929874
122.24373,-3.5411532,2.324038,13.316074,12.271914,342.59436
181.02448,0.4676206,-0.9350867,-17.91753,11.533899,-603.2964
24.294754,-1.4369633,-1.4633727,0.004236698,-2.0397859,22.550898
15.927059,2.1033895,0.22061014,-5.857343,5.6104026,-22.060299
11.920055,1.547179,-0.4761958,-4.929363,4.2173896,-2.6889973
40.45204,-2.0715773,-0.77785635,2.5904088,0.12485266,73.83177
13.22661,1.2250583,-0.637568,-4.4112353,3.3693986,-0.09439039
303.33264,0.7424619,-1.7991157,-23.89507,14.148493,-1321.6868
458.6292,0.19382453,-0.88398504,18.558407,21.424921,2788.307
37.044624,-2.0103524,-0.9070811,2.1435761,-0.381186,62.635227
11.912582,1.5490215,-0.4752736,-4.9323287,4.222236,-2.7038324
38.877823,-2.0432875,-0.83755827,2.383967,-0.108938694,68.65901
17.066591,0.20351577,-0.9824319,-2.7615237,1.1570449,7.159981
12.297501,1.4541233,-0.5228133,-4.7796836,3.9724202,-1.9394593
67.22156,-2.5525525,0.23736048,6.1008,4.10045,161.79482
12.769201,2.1845472,-0.36599302,-5.897722,4.590595,-12.931824
138.41159,0.3591001,-0.29758978,-14.827778,10.991663,-405.41138
11.939016,1.5425031,-0.47853708,-4.921844,4.2050853,-2.6513467
26.582415,1.2932432,1.1799893,-5.8143687,8.416031,-45.005306
113.70921,0.29362464,0.13920069,-12.835468,10.751001,-301.1688
54.607872,-2.3259175,-0.24101019,4.446717,2.227159,120.347015
24.438938,-1.4446862,-1.45682,0.03011179,-2.021874,22.997675
108.35779,-3.2916625,1.7974229,11.495157,10.209673,296.966
117.30409,-3.4524014,2.1367097,12.668322,11.538317,326.36304
90.49304,-2.9706814,1.1199174,9.152485,7.5565505,238.26353
100.470375,-3.1499445,1.498301,10.460848,9.038309,271.04846
60.76229,-2.436495,-0.007604122,5.2537675,3.141172,140.57005
539.029,-0.49732232,-0.8288398,20.958935,22.910578,3429.656
20.428816,1.7740057,0.6235261,-5.8605456,6.7772613,-31.245361
18.503366,-0.17940545,-1.1123338,-2.143701,0.32833242,9.875035
38.42553,-2.035164,-0.85471106,2.3246617,-0.17610788,67.172775
12.1893215,1.4807918,-0.50945234,-4.822582,4.0426297,-2.1542783
27.534313,-1.6105072,-1.3161416,0.58562326,-1.6373639,32.58924
30.579674,-1.7736456,-1.1777358,1.1321568,-1.2590642,42.025837
12.0762825,1.508662,-0.4954915,-4.8674083,4.115995,-2.378758
186.85551,2.5300882,-1.0703101,10.444038,16.402658,620.36444
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
34.05841,-1.9566987,-1.0203328,1.7519822,-0.8246827,52.822704
48.016106,-2.2074807,-0.49099302,3.582312,1.2482085,98.68683
12.396269,1.4297731,-0.5350137,-4.740516,3.9083152,-1.7433159
11.999624,1.527561,-0.48602343,-4.8978076,4.165748,-2.5309858
227.76556,0.5790403,-1.4334235,-20.70531,12.348841,-851.64465
330.85968,0.79788184,-1.8254218,-24.737232,14.921137,-1509.552
12.070694,1.51004,-0.4948001,-4.8696246,4.1196227,-2.389855
29.368952,1.0653265,1.4338765,-5.7765384,9.172754,-51.63936
49.629326,0.00418067,1.7553506,-6.3333163,10.616381,-87.406876
13.219484,1.2268159,-0.6366887,-4.414062,3.3740258,-0.10854268
146.55922,-1.6408865,1.4070649,12.983391,14.32284,435.93597
12.285536,1.457072,-0.52133703,-4.784427,3.9801831,-1.9632115
198.44772,0.5133054,-1.2291999,-19.280933,11.718958,-678.99854
13.894508,2.163717,-0.1732459,-5.889671,4.889602,-15.751085
407.36896,0.6344831,-0.9191413,17.02792,20.477472,2379.4026
49.877724,-0.011341333,1.7581658,-6.3357882,10.634066,-87.95712
13.7828045,1.0770986,-0.6875253,-4.172292,3.048943,0.95637155
18.658758,1.9007642,0.46561766,-5.854732,6.3224025,-27.742325
13.340126,1.194865,-0.64777136,-4.362474,3.3039813,0.12008405
516.94086,-0.30746484,-0.843946,20.299511,22.502497,3253.4585
85.8732,-2.8876727,0.944716,8.546661,6.8704543,223.08302
11.838074,1.5673912,-0.46607065,-4.9618735,4.270597,-2.8517992
13.480537,1.1575105,-0.6603799,-4.302152,3.2230878,0.3853438
259.82703,1.9028013,-1.0202765,12.622761,17.751123,1202.459
11.918659,1.5475233,-0.4760251,-4.929918,4.2182946,-2.6917667
33.366024,-1.92291,-1.0511031,1.6322045,-0.9129453,50.65984
178.65068,2.2075136,-0.8579459,10.524746,16.134836,566.8374
49.221413,-2.2291348,-0.44528723,3.7403646,1.4272056,102.64743
11.796589,1.5776184,-0.46094656,-4.9783244,4.297522,-2.934183
45.52454,-2.1627114,-0.5854869,3.2555814,0.8781791,90.49971
13.685204,1.1030643,-0.67876196,-4.2142253,3.1051707,0.77199364
30.879623,-1.7897131,-1.164103,1.185986,-1.2218041,42.95528
89.51379,-2.9530861,1.0827813,9.024071,7.411119,235.04576
13.356253,1.1905744,-0.64921904,-4.3555465,3.2946916,0.15054798
11.280071,2.2121103,-0.6210551,-5.9083686,4.194918,-9.201079
117.50567,-3.4560282,2.1443582,12.694761,11.568262,327.0254
51.409515,-2.268449,-0.3623023,4.0273004,1.752172,109.83739
66.35162,-2.5369227,0.20436907,5.9867196,3.9712539,158.93626
14.546755,0.87386584,-0.75613356,-3.8440871,2.6088061,2.3995972
291.66034,1.629154,-0.99847174,13.5732,18.339289,1456.3938
194.67105,2.4629,-1.0649543,10.677406,16.547052,682.7089
12.223738,1.4723089,-0.5137038,-4.8089347,4.020292,-2.0859334
12.001463,1.527108,-0.48625135,-4.897079,4.164554,-2.5273345
145.34082,-1.7869952,1.4930558,13.076733,14.254038,430.96616
11.927578,1.545325,-0.4771247,-4.926378,4.2125096,-2.674064
125.52953,-3.600197,2.4486566,13.7469635,12.759905,353.3913
11.932102,2.2000406,-0.50937414,-5.903707,4.3681693,-10.834618
12.306824,1.451823,-0.52396536,-4.7759852,3.9663653,-1.9209368
12.305569,1.4521339,-0.52381086,-4.776485,3.9671798,-1.9234297
65.24888,0.14407325,1.2221093,-8.259678,10.526209,-130.01662
15.161104,0.71043086,-0.8113055,-3.580154,2.2548585,3.560207
187.47452,2.5247724,-1.0698905,10.462517,16.414072,625.3022
1044.1096,-4.8391724,-0.48273993,36.039135,32.24346,7458.6885
11.904547,1.5510023,-0.47427988,-4.935514,4.2274566,-2.7197983
14.084089,0.99694896,-0.7145848,-4.0428557,2.87536,1.525552
135.84813,-2.925357,2.163054,13.804005,13.718058,392.24536
12.312468,2.1930006,-0.44422293,-5.9009852,4.469238,-11.787558
363.6111,1.0106199,-0.9491401,15.72147,19.668879,2030.3456
11.071785,2.0329626,-0.6321893,-5.652181,4.162872,-6.3438816
27.796644,-1.6245596,-1.3042178,0.63270426,-1.604775,33.402122
423.32428,0.49734473,-0.9081855,17.5043,20.772394,2506.6787
26.783499,1.2737253,1.1988835,-5.8065486,8.475042,-45.60541
13.491013,1.1547248,-0.6613221,-4.2976527,3.217051,0.40513277
17.612331,0.058332205,-1.0314422,-2.5270648,0.842628,8.1909685
26.278404,-1.5432284,-1.373219,0.36023188,-1.7933717,28.697582
11.996813,1.5282552,-0.4856763,-4.8989253,4.1675706,-2.536567
18.183538,1.9391534,0.42240763,-5.860389,6.1940436,-26.630123
316.0078,0.76803565,-1.8116889,-24.284168,14.503778,-1408.1201
12.097378,1.5034606,-0.49809694,-4.8590446,4.102303,-2.3368623
13.122391,1.2507532,-0.62469625,-4.452564,3.4370399,-0.30135107
21.294092,-0.933409,-1.3774648,-0.9354472,-1.2952237,15.159824
79.85731,-2.7795804,0.71655893,7.757773,5.976999,203.31516
31.977522,-1.8485272,-1.1142068,1.383019,-1.0854249,46.35732
80.33415,0.2005918,0.8484063,-9.787312,10.556292,-178.86635
301.3081,0.7375791,-1.7775702,-23.774525,14.113092,-1310.911
11.945148,1.5409925,-0.47929525,-4.91941,4.2011046,-2.639168
12.122852,1.4971807,-0.50124407,-4.8489413,4.085769,-2.2862756
50.229797,-2.2472537,-0.40704298,3.8725972,1.5769668,105.96091
214.02264,2.2965486,-1.0516868,11.25518,16.904688,837.0768
12.142242,1.4924009,-0.50363874,-4.8412547,4.0731835,-2.2477725
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
175.0914,1.7806966,-0.6067481,10.797424,15.933847,552.31915
12.170143,1.4855211,-0.5070853,-4.8301883,4.0550733,-2.192361
12.037781,1.5181549,-0.49073648,-4.8826785,4.1409802,-2.4552124
19.884958,1.8108499,0.5754018,-5.8552737,6.6405215,-30.252146
300.4389,0.73330665,-1.7079597,-23.542103,14.164057,-1315.6987
12.811527,1.3273942,-0.5863023,-4.5758414,3.6387982,-0.918676
207.19058,2.3552797,-1.0563712,11.051197,16.778406,782.5774
15.965214,0.49651217,-0.8835187,-3.2346911,1.7915874,5.079297
15.793226,2.1130903,0.2086482,-5.857105,5.5758395,-21.790718
13.739334,1.0886629,-0.6836219,-4.190967,3.0739865,0.87425184
11.7723465,1.583595,-0.45795298,-4.9879375,4.313256,-2.982323
321.90405,0.77761817,-1.7586188,-24.288868,14.733576,-1457.5011
207.37256,0.5326841,-1.2758918,-19.668201,11.927668,-733.964
12.2713585,1.4605682,-0.51958513,-4.79005,3.9893823,-1.9913647
192.39188,2.4825017,-1.0665107,10.609337,16.504969,664.5281
134.07498,-3.1379912,2.2882066,13.93985,13.61796,385.01263
38.58033,-2.0379431,-0.84884214,2.3449578,-0.15312433,67.68146
73.38301,0.17992377,1.0297341,-9.051807,10.552576,-158.63115
79.66867,0.19819617,0.87652826,-9.684666,10.567736,-178.60555
180.72385,2.4561288,-1.0042701,10.365921,16.251886,575.2938
11.689585,1.6066434,-0.44327974,-5.027469,4.3835254,-3.163915
11.748154,1.5903261,-0.4536748,-4.999477,4.333756,-3.0353627
47.09835,-2.1909907,-0.52580214,3.4619603,1.1119056,95.67117
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
12.514883,1.4005287,-0.54966307,-4.693479,3.8313298,-1.5077658
299.20905,0.7335508,-1.7798285,-23.723072,14.049494,-1295.9318
278.7055,1.7405012,-1.0073371,13.186428,18.09994,1353.0529
60.21192,-0.005058527,1.4696832,-7.4751544,10.647509,-114.164185
14.401344,2.1541288,-0.07480192,-5.8828692,5.0516486,-17.231138
444.67944,0.31373572,-0.89353704,18.141949,21.167048,2677.0288
88.50917,-2.9350312,1.0446725,8.892319,7.261911,231.74464
576.5039,-0.8195193,-0.803144,22.077908,23.603083,3728.594
124.43056,-3.5804465,2.4069695,13.60284,12.596666,349.78015
12.194281,1.4795711,-0.51006556,-4.8206153,4.039409,-2.1444294
76.65231,-2.7219965,0.59501123,7.3374906,5.501024,192.78372
48.045647,-2.208008,-0.48987532,3.586182,1.2525916,98.783936
181.82077,2.573364,-1.0737662,10.293732,16.309595,580.20215
22.017994,-1.1289923,-1.44624,-0.6220355,-1.7163682,16.530674
88.997635,-2.9438088,1.0632043,8.956379,7.3344665,233.34973
11.390722,2.2100608,-0.60210276,-5.907575,4.224319,-9.478285
220.48126,2.2410276,-1.0472617,11.448017,17.024012,888.59735
28.279724,-1.6504385,-1.2822633,0.71939707,-1.544766,34.899033
12.12018,1.4978397,-0.5009141,-4.850002,4.087502,-2.2915778
38.147133,-2.030163,-0.8652663,2.2881532,-0.21745157,66.25798
16.592178,0.32972217,-0.93982553,-2.9653373,1.4303718,6.263734
624.7962,-1.2346499,-0.7700324,23.519756,24.495539,4113.8213
12.5229645,1.3985364,-0.5506625,-4.6902747,3.8260818,-1.4917116
38.338066,-2.0335906,-0.85802984,2.3131852,-0.18910456,66.88539
267.2376,0.66546607,-1.6540351,-22.460072,13.2564335,-1092.5558
19.715075,-0.5067866,-1.2274518,-1.6190886,-0.37660265,12.169649
27.326334,1.2331598,1.2476239,-5.8055263,8.616964,-46.746452
12.449993,2.1904542,-0.42066622,-5.899999,4.5057807,-12.132104
125.166504,-3.593673,2.4348817,13.69935,12.705973,352.19846
105.870514,0.2710874,0.32342005,-12.0667305,10.724604,-275.19086
227.49847,2.1807096,-1.0424399,11.657532,17.153711,944.5737
212.71399,2.3077943,-1.0525718,11.216114,16.880518,826.6376
19.71614,-0.5070746,-1.2275529,-1.6186252,-0.37722254,12.171662
153.70303,-0.7842028,0.9028535,12.436075,14.726206,465.07568
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
734.26855,-2.1757052,-0.6950202,26.788311,26.518366,4987.0845
11.166187,1.9551008,-0.60045767,-5.541082,4.2066483,-5.723097
278.77878,1.7398832,-1.007276,13.18861,18.101282,1353.6373
110.6135,-3.3321898,1.8829713,11.7909565,10.54468,304.37814
155.32944,-0.5891688,0.7880616,12.311481,14.818033,471.70978
26.347261,1.3129766,1.1584668,-5.8183856,8.351458,-44.42584
198.77791,2.4276083,-1.062139,10.800003,16.62295,715.46936
48.405273,-2.2144701,-0.47623777,3.6333394,1.3060012,99.96564
41.40635,-2.0887215,-0.7416625,2.715548,0.26658392,76.967575
26.209806,-1.5395539,-1.3763347,0.34792376,-1.8018918,28.48502
26.920519,-1.5776227,-1.3440366,0.47546625,-1.7136121,30.687305
28.608189,-1.6680319,-1.2673373,0.77834177,-1.5039678,35.91685
12.743387,1.3441942,-0.57788515,-4.602863,3.683025,-1.0539951
26.318886,-1.5453942,-1.3713803,0.36749697,-1.7883439,28.823029
12.308947,1.4513023,-0.5242286,-4.775144,3.9649863,-1.9167199
311.47955,0.7560117,-1.7341132,-23.926502,14.456842,-1388.6132
24.95921,-1.4725583,-1.4331737,0.123484135,-1.9572434,24.609833
56.516953,-2.3602164,-0.16860723,4.697058,2.5106864,126.62013
36.84684,-2.006798,-0.9145827,2.117642,-0.410563,61.985317
69.51488,0.16262794,1.0946221,-8.755634,10.510874,-140.6952
41.768326,-2.0952246,-0.7279372,2.7630124,0.32034063,78.15701
87.32043,-2.9136717,0.9995866,8.736435,7.0853667,227.83855
286.91232,1.6699674,-1.0017066,13.431454,18.251642,1418.5188
12.156776,1.4888179,-0.50543547,-4.835489,4.063749,-2.2189043
11.689585,1.6066434,-0.44327974,-5.027469,4.3835254,-3.163915
121.141235,0.31387305,-0.0071310997,-13.479542,10.807062,-330.20734
40.487938,0.4559362,1.6902566,-6.045566,10.173609,-71.74968
348.50134,1.140518,-0.95951605,15.270321,19.389704,1909.8151
11.958456,1.5377119,-0.48093843,-4.9141364,4.1924653,-2.61274
83.349335,0.20842719,0.7987771,-10.019428,10.589716,-192.16492
180.72021,2.455692,-1.0040107,10.366196,16.251673,575.27905
11.380291,2.2102554,-0.60389185,-5.9076533,4.2215466,-9.4521675
143.93039,0.37413,-0.40568304,-15.304371,11.033884,-427.06433
34.142067,0.77545905,1.6431737,-5.855518,9.8559475,-60.65314
246.51941,2.0172002,-1.0294166,12.225445,17.505152,1096.3037
11.825508,1.5704877,-0.46451998,-4.9668555,4.278751,-2.8767476
26.881832,-1.5755503,-1.3457961,0.4685235,-1.7184167,30.567425
30.239216,-1.7554047,-1.1932092,1.0710549,-1.3013597,40.97088
215.7826,2.281429,-1.050489,11.307713,16.93719,851.1161
88.685486,-2.938203,1.0513673,8.915455,7.2881103,232.32402
205.42819,2.3704202,-1.0575767,10.998589,16.745844,768.5186
139.40378,0.3609922,-0.2955451,-14.849262,11.02276,-412.64502
289.85452,1.6446683,-0.99969244,13.519306,18.305964,1441.9886
215.17583,2.2866342,-1.0508857,11.289608,16.92599,846.27576
216.87308,2.2720525,-1.0497336,11.340279,16.95733,859.8147
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
12.747919,1.3430765,-0.57844687,-4.601066,3.680081,-1.0449893
23.241323,-1.3805315,-1.5112472,-0.18481398,-2.1706414,19.28665
58.36538,0.0070950985,1.5094705,-7.2920413,10.637766,-110.056915
89.54631,0.22660804,0.6432595,-10.656773,10.599749,-211.16135
309.6549,0.7538755,-1.7695441,-23.981922,14.364862,-1370.3792
12.418625,2.191035,-0.42604113,-5.900224,4.4974437,-12.053515
753.131,-2.3378909,-0.6821418,27.351482,26.866877,5137.5503
216.72235,0.54995704,-1.2431159,-19.829395,12.235834,-804.2761
407.91898,0.62974524,-0.91874456,17.044369,20.487726,2383.7903
93.34086,-3.0218518,1.2279191,9.525932,7.9794784,247.62126
267.21112,0.6657407,-1.6627936,-22.485462,13.246088,-1091.0096
163.50607,0.39137626,0.21096277,11.685036,15.279734,505.06238
12.317278,1.4492471,-0.5252576,-4.7718406,3.959581,-1.9001763
97.59218,0.24873328,0.48008966,-11.368259,10.655237,-241.85838
294.41913,1.6054342,-0.9965644,13.655567,18.390314,1478.4006
68.5729,0.13631415,1.1397271,-8.611393,10.5322895,-137.77042
15.151257,2.1394556,0.09767294,-5.865474,5.3545356,-19.905846
24.307928,-1.4376681,-1.4627738,0.0066018105,-2.0381455,22.59172
196.73822,2.4451368,-1.0635352,10.739113,16.585276,699.1987
394.2534,0.7471998,-0.92808294,16.636364,20.235224,2274.7795
15.057081,0.73810554,-0.8019643,-3.6248431,2.3147902,3.3636885
65.35777,-2.5190651,0.16667795,5.8563905,3.8236556,155.67053
11.982296,1.5318334,-0.48388338,-4.9046817,4.176994,-2.5653985
150.33127,0.3895414,-0.47829962,-15.699207,11.140711,-460.38995
20.696018,-0.77181935,-1.3206449,-1.194385,-0.94728327,14.027253
12.172806,1.4848659,-0.5074134,-4.8291316,4.053348,-2.187077
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
65.975525,-2.530163,0.19010401,5.937403,3.915399,157.70042
16.184958,2.084688,0.2436595,-5.8578124,5.6770053,-22.579815
48.37954,0.063720465,1.7471642,-6.290317,10.559713,-85.351715
11.689585,1.6066434,-0.44327974,-5.027469,4.3835273,-3.163916
280.8313,0.69497657,-1.7219672,-23.040272,13.577814,-1176.7811
32.021675,-1.8508933,-1.1122003,1.390944,-1.0799413,46.494133
199.73172,2.419399,-1.0614905,10.828491,16.640558,723.078
15.001888,2.1423814,0.06331873,-5.8689437,5.2942023,-19.373108
14.733503,0.8241842,-0.7729049,-3.7638583,2.5012107,2.7524014
